Alaska,American,Delta,Frontier,Hawaiian,JetBlue,Southwest,Spirit,United,Virgin
,0.83991691,0.96312999,,,,0.501345,,0.82610928,
,0.83991691,0.96312999,,,,0.95412875,,0.22861645,
,0.83991691,0.91054764,,,,0.80221721,,0.22861645,
,0.83991691,0.96312999,,,,0.49763252,,0.82610928,
,0.83991691,0.96312999,,,,0.83588176,,0.92942696,
,0.83991691,0.96312999,,,,0.58638234,,0.22861645,
,0.83991691,0.96312999,,,,0.94599395,,0.92942696,
,0.83991691,0.56765992,,,,0.77487397,,0.82610928,
,0.83991691,0.91572185,,,,0.94599395,,0.22861645,
,0.83991691,0.68793868,,,,0.65491394,,0.92942696,
,0.83991691,0.96312999,,,,0.77487397,,0.82610928,
,0.83991691,0.96312999,,,,0.97032857,,0.92942696,
,0.83991691,0.96312999,,,,0.97032857,,0.92942696,
,0.83991691,0.26559462,,,,0.22749504,,0.22861645,
,0.07195963,0.96312999,,,,0.97032857,,0.92942696,
,0.84562092,0.96312999,,,,0.28293892,,0.82610928,
,0.83991691,0.96312999,,,,0.79298286,,0.22861645,
,0.83991691,0.96312999,,,,0.95137081,,0.82610928,
,0.92236194,0.96312999,,,,0.28293892,,0.92942696,
,0.83991691,0.97775257,,,,0.28293892,,0.92942696,
,0.83991691,0.96312999,,,,0.28293892,,0.22861645,
,0.83991691,0.96312999,,,,0.94599395,,0.82610928,
,0.83991691,0.96312999,,,,0.28293892,,0.82610928,
,0.47680915,0.55233264,,,,0.9796136,,0.22861645,
,0.47680915,0.96312999,,,,0.94599395,,0.82610928,
,0.82729551,0.96312999,,,,0.60810652,,0.92942696,
,0.87720452,0.96312999,,,,0.6750159,,0.22861645,
,0.83991691,0.96312999,,,,0.21079833,,0.82610928,
,0.83991691,0.96312999,,,,0.20959473,,0.92942696,
,0.83991691,0.55697151,,,,0.94599395,,0.92942696,
,0.83991691,0.96312999,,,,0.51784741,,0.22861645,
,0.83991691,0.26024799,,,,0.94599395,,0.22861645,
,0.83991691,0.66259948,,,,0.99272045,,0.22861645,
,0.83991691,0.68793868,,,,0.80311688,,0.82610928,
,0.83991691,0.96312999,,,,0.57003158,,0.22861645,
,0.83991691,0.96312999,,,,0.93385735,,0.82610928,
,0.83991691,0.96312999,,,,0.94599395,,0.92942696,
,0.83991691,0.96312999,,,,0.67499397,,0.22861645,
,0.83991691,0.81225353,,,,0.76427287,,0.92942696,
,0.93928225,0.96312999,,,,0.90803376,,0.22861645,
,0.56187619,0.96312999,,,,0.38149678,,0.92942696,
,0.83991691,0.96312999,,,,0.9856262,,0.82610928,
,0.83991691,0.33152185,,,,0.53867012,,0.82610928,
,0.83991691,0.98750755,,,,0.3231638,,0.92942696,
,0.83991691,0.96312999,,,,0.61880756,,0.82610928,
,0.17397549,0.96312999,,,,0.06398517,,0.82610928,
,0.84348364,0.96312999,,,,0.35473272,,0.82610928,
,0.86809738,0.96312999,,,,0.96446173,,0.22861645,
,0.84348364,0.71260711,,,,0.28293892,,0.22861645,
,0.43343745,0.32504772,,,,0.62910753,,0.22861645,
,0.83991691,0.71260711,,,,0.9856262,,0.82610928,
,0.83991691,0.96312999,,,,0.14754339,,0.82610928,
,0.95329085,0.00600416,,,,0.97032857,,0.82610928,
,0.84348364,0.71260711,,,,0.65491394,,0.92942696,
,0.83991691,0.96312999,,,,0.55927741,,0.22861645,
,0.83991691,0.34502504,,,,0.97322222,,0.22861645,
,0.83991691,0.96312999,,,,0.71922892,,0.92942696,
,0.83991691,0.96312999,,,,0.00033174,,0.92942696,
,0.83991691,0.35419042,,,,0.28293892,,0.22861645,
,0.83991691,0.89361116,,,,0.47184232,,0.82610928,
,0.83991691,0.96312999,,,,0.47184232,,0.92942696,
,0.83991691,0.89361116,,,,0.88732562,,0.82610928,
,0.83991691,0.96312999,,,,0.66343956,,0.82610928,
,0.83991691,0.55233264,,,,0.48476722,,0.22861645,
,0.98309706,0.93068309,,,,0.59038327,,0.22861645,
,0.83991691,0.96312999,,,,0.08666758,,0.92942696,
,0.83991691,0.96312999,,,,0.94599395,,0.22861645,
,0.83991691,0.70456047,,,,0.00033174,,0.92942696,
,0.83991691,0.89361116,,,,0.19954988,,0.92942696,
,0.83991691,0.89361116,,,,0.32668651,,0.22861645,
,0.78543753,0.89361116,,,,0.89078746,,0.67589277,
,0.83991691,0.96312999,,,,0.08699665,,0.92942696,
,0.83991691,0.89361116,,,,0.77968472,,0.82610928,
,0.83991691,0.96312999,,,,0.86209257,,0.92942696,
,0.83991691,0.18745842,,,,0.86386036,,0.82610928,
,0.83991691,0.96312999,,,,0.90295168,,0.22861645,
,0.83991691,0.89361116,,,,0.19954988,,0.82610928,
,0.83991691,0.89361116,,,,0.71916025,,0.92942696,
,0.83991691,0.96312999,,,,0.0946582,,0.22861645,
,0.83991691,0.67569996,,,,0.43230818,,0.22861645,
,0.83991691,0.96312999,,,,0.00033174,,0.22861645,
,0.83991691,0.89361116,,,,0.58926796,,0.22861645,
,0.80476243,0.96312999,,,,0.4804325,,0.82610928,
,0.83991691,0.99655754,,,,0.86477157,,0.92942696,
,0.83991691,0.71260711,,,,0.01280515,,0.84949043,
,0.83991691,0.71260711,,,,0.77487397,,0.82610928,
,0.83991691,0.89361116,,,,0.41653111,,0.92942696,
,0.73823016,0.89361116,,,,0.96834769,,0.22861645,
,0.83991691,0.89361116,,,,0.94104908,,0.22861645,
,0.83991691,0.71260711,,,,0.23790134,,0.22861645,
,0.83991691,0.96312999,,,,0.71530692,,0.92942696,
,0.83991691,0.89361116,,,,0.90089689,,0.82610928,
,0.83991691,0.96312999,,,,0.2993972,,0.22861645,
,0.93027881,0.99599776,,,,0.90803376,,0.82610928,
,0.83991691,0.89361116,,,,0.67419273,,0.82610928,
,0.83991691,0.96312999,,,,0.98867541,,0.82610928,
,0.83991691,0.9548149,,,,0.94445686,,0.22861645,
,0.83991691,0.89361116,,,,0.16129149,,0.22861645,
,0.83991691,0.96312999,,,,0.82057235,,0.82610928,
,0.83991691,0.9548149,,,,0.97938549,,0.22861645,
,0.83991691,0.96312999,,,,0.37512555,,0.92942696,
,0.83991691,0.96312999,,,,0.94708089,,0.82610928,
,0.83991691,0.71260711,,,,0.90089689,,0.22861645,
,0.83991691,0.9548149,,,,0.77487397,,0.92942696,
,0.83991691,0.52541807,,,,0.35473272,,0.92942696,
,0.83991691,0.3568345,,,,0.98901881,,0.82610928,
,0.83991691,0.96312999,,,,0.35473272,,0.82610928,
,0.83991691,0.79264941,,,,0.99700087,,0.92942696,
,0.83991691,0.96312999,,,,0.35473272,,0.92942696,
,0.83991691,0.96312999,,,,0.8147598,,0.22861645,
,0.66923785,0.9548149,,,,0.97995879,,0.92942696,
,0.83991691,0.96312999,,,,0.19117706,,0.22861645,
,0.83991691,0.55233264,,,,0.77487397,,0.82610928,
,0.83991691,0.25887385,,,,0.68216735,,0.92942696,
,0.85731426,0.96312999,,,,0.6832526,,0.22861645,
,0.83991691,0.71260711,,,,0.67263124,,0.92942696,
,0.6349171,0.29339334,,,,0.34712064,,0.92942696,
,0.83991691,0.96312999,,,,0.00015521,,0.92942696,
,0.83991691,0.96312999,,,,0.73884615,,0.82610928,
,0.83991691,0.89361116,,,,0.98553425,,0.50251748,
,0.83991691,0.96312999,,,,0.38756957,,0.22861645,
,0.83991691,0.89361116,,,,0.76642793,,0.92942696,
,0.98963704,0.96312999,,,,0.82678055,,0.79154772,
,0.83991691,0.71260711,,,,0.19983915,,0.82610928,
,0.83991691,0.96312999,,,,0.79925587,,0.82610928,
,0.83991691,0.96312999,,,,0.28684434,,0.22861645,
,0.83991691,0.96312999,,,,0.81373737,,0.82610928,
,0.83991691,0.91172971,,,,0.28684434,,0.22861645,
,0.83991691,0.89361116,,,,0.22542797,,0.82610928,
,0.31040213,0.86299601,,,,0.81373737,,0.82610928,
,0.68386907,0.96312999,,,,0.77487397,,0.92942696,
,0.83991691,0.71260711,,,,0.94599395,,0.22861645,
,0.83991691,0.10257549,,,,0.81296617,,0.82610928,
,0.83991691,0.15085383,,,,0.96604125,,0.22861645,
,0.83991691,0.75698679,,,,0.99687263,,0.22861645,
,0.9785383,0.96312999,,,,0.25231377,,0.92942696,
,0.83991691,0.49074606,,,,0.29071995,,0.82610928,
,0.83991691,0.96312999,,,,0.13389619,,0.22861645,
,0.83991691,0.96312999,,,,0.85171552,,0.92942696,
,0.83991691,0.76838956,,,,0.45272167,,0.92942696,
,0.83991691,0.9548149,,,,0.9582096,,0.22861645,
,0.83991691,0.96312999,,,,0.00541065,,0.22861645,
,0.83991691,0.96312999,,,,0.98145034,,0.22861645,
,0.83991691,0.96312999,,,,0.93121087,,0.90803376,
,0.83991691,0.96312999,,,,0.99994115,,0.92942696,
,0.83991691,0.96312999,,,,0.81163054,,0.82610928,
,0.83991691,0.76838956,,,,0.99114457,,0.22861645,
,0.83991691,0.96312999,,,,0.94599395,,0.82610928,
,0.83991691,0.96312999,,,,0.77487397,,0.82610928,
,0.83991691,0.71260711,,,,0.35473272,,0.82610928,
,0.83991691,0.76838956,,,,0.99114457,,0.82610928,
,0.83991691,0.96312999,,,,0.34712064,,0.22861645,
,0.83991691,0.68306428,,,,0.82057235,,0.22861645,
,0.83991691,0.96312999,,,,0.23790134,,0.92942696,
,0.83991691,0.96312999,,,,0.82057235,,0.82610928,
,0.83991691,0.76838956,,,,0.71916025,,0.22861645,
,0.83991691,0.94681312,,,,0.93990657,,0.82610928,
,0.83991691,0.96312999,,,,0.95358917,,0.22861645,
,0.83991691,0.5366591,,,,0.94408904,,0.22861645,
,0.83991691,0.89361116,,,,0.61593745,,0.92942696,
,0.83991691,0.89361116,,,,0.67579199,,0.92942696,
,0.83991691,0.95104407,,,,0.42811649,,0.82610928,
,0.83991691,0.96312999,,,,0.94408904,,0.92942696,
,0.83991691,0.71260711,,,,0.99114457,,0.92942696,
,0.57228744,0.71260711,,,,0.71916025,,0.92942696,
,0.83991691,0.96312999,,,,0.49113593,,0.92942696,
,0.83991691,0.5366591,,,,0.95296921,,0.92942696,
,0.48106656,0.83979048,,,,0.00047648,,0.22861645,
,0.83991691,0.5366591,,,,0.9506604,,0.92942696,
,0.83991691,0.71260711,,,,0.85476705,,0.22861645,
,0.83991691,0.5366591,,,,0.3013579,,0.92942696,
,0.83991691,0.71260711,,,,0.97032857,,0.92942696,
,0.83991691,0.38893051,,,,0.15610885,,0.82610928,
,0.83991691,0.96312999,,,,0.28033914,,0.22861645,
,0.83991691,0.96312999,,,,0.777677,,0.92942696,
,0.83991691,0.96312999,,,,0.00047648,,0.82610928,
,0.83991691,0.9548149,,,,0.95139117,,0.82610928,
,0.83991691,0.84515952,,,,0.91352299,,0.22861645,
,0.9176071,0.96312999,,,,0.61593745,,0.96431852,
,0.9176071,0.9548149,,,,0.95358917,,0.82610928,
,0.83991691,0.55233264,,,,0.60805171,,0.92942696,
,0.83991691,0.96312999,,,,0.77968472,,0.82610928,
,0.83991691,0.96312999,,,,0.76838956,,0.22861645,
,0.83991691,0.96312999,,,,0.88330739,,0.22861645,
,0.83991691,0.96312999,,,,0.90485563,,0.92942696,
,0.83991691,0.53635821,,,,0.96914783,,0.22861645,
,0.83991691,0.35519981,,,,0.32518814,,0.92942696,
,0.83991691,0.96312999,,,,0.08860727,,0.82610928,
,0.83991691,0.96312999,,,,0.95829362,,0.22861645,
,0.83991691,0.96312999,,,,0.0186292,,0.92942696,
,0.83991691,0.96312999,,,,0.7566058,,0.92942696,
,0.83991691,0.89361116,,,,0.95960633,,0.82610928,
,0.83991691,0.87931613,,,,0.89657915,,0.92942696,
,0.83991691,0.96312999,,,,0.85557828,,0.22861645,
,0.83991691,0.96312999,,,,0.94472797,,0.22861645,
,0.83991691,0.96312999,,,,0.80787172,,0.92942696,
,0.83991691,0.4906286,,,,0.86339633,,0.22861645,
,0.43681707,0.55233264,,,,0.54883135,,0.82610928,
,0.83991691,0.96312999,,,,0.70422315,,0.92942696,
,0.83991691,0.96312999,,,,0.9992911,,0.83765736,
,0.83991691,0.96312999,,,,0.96941372,,0.92942696,
,0.83991691,0.96312999,,,,0.48086435,,0.22861645,
,0.83991691,0.96312999,,,,0.23468021,,0.82610928,
,0.88778172,0.5366591,,,,0.54402817,,0.82610928,
,0.64900535,0.90352501,,,,0.28773912,,0.22861645,
,0.83991691,0.96312999,,,,0.76904205,,0.22861645,
,0.83991691,0.96312999,,,,0.84058537,,0.22861645,
,0.83991691,0.96312999,,,,0.72074298,,0.22861645,
,0.83991691,0.96312999,,,,0.97669576,,0.82610928,
,0.83991691,0.68793868,,,,0.46556709,,0.92942696,
,0.83991691,0.96312999,,,,0.90639997,,0.71143014,
,0.83991691,0.96312999,,,,1,,0.92942696,
,0.83991691,0.96312999,,,,0.47746777,,0.92942696,
,0.83991691,0.89361116,,,,0.83292907,,0.22861645,
,0.83991691,0.96312999,,,,0.95379893,,0.92942696,
,0.83991691,0.87701158,,,,0.97291772,,0.92942696,
,0.83991691,0.96312999,,,,0.77487397,,0.82610928,
,0.83991691,0.96312999,,,,0.50360244,,0.92942696,
,0.83991691,0.96312999,,,,0.2927987,,0.82610928,
,0.83991691,0.96312999,,,,0.2927987,,0.82610928,
,0.59887505,0.96312999,,,,0.58951723,,0.82610928,
,0.83991691,0.98244007,,,,0.27536711,,0.22861645,
,0.83991691,0.88519775,,,,0.92240848,,0.82610928,
,0.83991691,0.96312999,,,,0.99606676,,0.92942696,
,0.83991691,0.96312999,,,,0.84322207,,0.22861645,
,0.64449781,0.96312999,,,,0.9814283,,0.22861645,
,0.83991691,0.96312999,,,,0.6522967,,0.82610928,
,0.83991691,0.72880143,,,,0.98792166,,0.82610928,
,0.83991691,0.96312999,,,,0.94466789,,0.76423504,
,0.83991691,0.96312999,,,,0.97386176,,0.82610928,
,0.83991691,0.96312999,,,,0.71524378,,0.92942696,
,0.83991691,0.96312999,,,,0.86402375,,0.92942696,
,0.83991691,0.89361116,,,,0.72809524,,0.22861645,
,0.54723869,0.96312999,,,,0.00012918,,0.92942696,
,0.43024785,0.96312999,,,,0.81007999,,0.82610928,
,0.83991691,0.96312999,,,,0.97386176,,0.22861645,
,0.83991691,0.96312999,,,,0.83469857,,0.82610928,
,0.83991691,0.96312999,,,,0.97386176,,0.22861645,
,0.83991691,0.89361116,,,,0.97386176,,0.22861645,
,0.83991691,0.96312999,,,,0.97386176,,0.22861645,
,0.83991691,0.96312999,,,,0.72173819,,0.92942696,
,0.83991691,0.92032566,,,,0.9858705,,0.92942696,
,0.83991691,0.96312999,,,,0.01254845,,0.92942696,
,0.83991691,0.96312999,,,,0.97386176,,0.82610928,
,0.93130945,0.96312999,,,,0.54893783,,0.22861645,
,0.83991691,0.96312999,,,,0.97386176,,0.92942696,
,0.83991691,0.96312999,,,,0.46574126,,0.22861645,
,0.44845873,0.96312999,,,,0.97386176,,0.22861645,
,0.92925228,0.96312999,,,,0.79759172,,0.82610928,
,0.60082409,0.96312999,,,,0.76301666,,0.92942696,
,0.97956921,0.96312999,,,,0.98712781,,0.22861645,
,0.78419627,0.46549991,,,,0.98089602,,0.5831043,
,0.32613684,0.96312999,,,,0.97386176,,0.92942696,
,0.83991691,0.96312999,,,,0.81007999,,0.82610928,
,0.95384298,0.96312999,,,,0.97386176,,0.22861645,
,0.83991691,0.96312999,,,,0.97386176,,0.82610928,
,0.83991691,0.99962586,,,,0.90492964,,0.92942696,
,0.83991691,0.96312999,,,,0.97386176,,0.92942696,
,0.83991691,0.96312999,,,,0.99290229,,0.82610928,
,0.84348364,0.96312999,,,,0.97386176,,0.22861645,
,0.83991691,0.96312999,,,,0.97386176,,0.82610928,
,0.42867725,0.96312999,,,,0.81400247,,0.82610928,
,0.83991691,0.68793868,,,,0.77658065,,0.82610928,
,0.83991691,0.7559533,,,,0.75717989,,0.46229422,
,0.77417717,0.96312999,,,,0.95219502,,0.64778795,
,0.83991691,0.96312999,,,,0.44845873,,0.22861645,
,0.64391333,0.96312999,,,,0.97386176,,0.22861645,
,0.83991691,0.96312999,,,,0.13272808,,0.82610928,
,0.83991691,0.70548592,,,,0.99650162,,0.82610928,
,0.65776948,0.5366591,,,,0.48972145,,0.82610928,
,0.83991691,0.78643184,,,,0.81373737,,0.82610928,
,0.83991691,0.54623504,,,,0.28684434,,0.22861645,
,0.83991691,0.96312999,,,,0.01574844,,0.22861645,
,0.56128283,0.96312999,,,,0.97386176,,0.22861645,
,0.83991691,0.96312999,,,,0.79467188,,0.92942696,
,0.25342654,0.97715806,,,,0.52493679,,0.92942696,
,0.83991691,0.96312999,,,,0.00012918,,0.22861645,
,0.83991691,0.96312999,,,,0.89879347,,0.62466815,
,0.83991691,0.96312999,,,,0.86477391,,0.92942696,
,0.83991691,0.96312999,,,,0.97853809,,0.22861645,
,0.83991691,0.96312999,,,,0.00199644,,0.82610928,
,0.97381029,0.96312999,,,,0.77968472,,0.36480247,
,0.18290328,0.68793868,,,,0.97853809,,0.82610928,
,0.83991691,0.96312999,,,,0.93261248,,0.82610928,
,0.83991691,0.78643184,,,,0.96743689,,0.22861645,
,0.83991691,0.96312999,,,,0.94808616,,0.22861645,
,0.83991691,0.88519775,,,,0.74862456,,0.82610928,
,0.9234477,0.96312999,,,,0.50705703,,0.22861645,
,0.83991691,0.96312999,,,,0.84264217,,0.92942696,
,0.83991691,0.96312999,,,,0.90742485,,0.82610928,
,0.83991691,0.96312999,,,,0.55842933,,0.92942696,
,0.83991691,0.00065233,,,,0.53026296,,0.92942696,
,0.83991691,0.96312999,,,,0.99094265,,0.73633775,
,0.04348918,0.89361116,,,,0.66798376,,0.82610928,
,0.83991691,0.96312999,,,,0.07226542,,0.22861645,
,0.83991691,0.96312999,,,,0.91018207,,0.92942696,
,0.83991691,0.96312999,,,,0.94613886,,0.92942696,
,0.83991691,0.96312999,,,,0.83556874,,0.22861645,
,0.33623898,0.4906286,,,,0.44845873,,0.98075875,
,0.99691951,0.96312999,,,,0.02983396,,0.22861645,
,0.83991691,0.33992241,,,,0.76149258,,0.92942696,
,0.65358837,0.96312999,,,,0.07110355,,0.82610928,
,0.83991691,0.96312999,,,,0.99094265,,0.22861645,
,0.83991691,0.90213542,,,,0.82198729,,0.92942696,
,0.57549091,0.96312999,,,,0.82821371,,0.82610928,
,0.83991691,0.9548149,,,,0.79724117,,0.22861645,
,0.83991691,0.96312999,,,,0.1289494,,0.92942696,
,0.83991691,0.96293597,,,,0.96846395,,0.76322092,
,0.83991691,0.96312999,,,,0.73383153,,0.92942696,
,0.83991691,0.96312999,,,,0.63950354,,0.82610928,
,0.57549091,0.66614264,,,,0.98709957,,0.82610928,
,0.83991691,0.96312999,,,,0.79748192,,0.82610928,
,0.83991691,0.71260711,,,,0.54151172,,0.82610928,
,0.83991691,0.96312999,,,,0.81221235,,0.22861645,
,0.83991691,0.96312999,,,,0.72146296,,0.22861645,
,0.83991691,0.96312999,,,,0.39098588,,0.22861645,
,0.83991691,0.96312999,,,,0.8054826,,0.22861645,
,0.50016,0.96312999,,,,0.97922457,,0.82610928,
,0.83991691,0.96312999,,,,0.57665092,,0.22861645,
,0.83991691,0.96312999,,,,0.84752375,,0.92942696,
,0.83991691,0.96312999,,,,0.8971268,,0.22861645,
,0.83991691,0.96312999,,,,0.78717159,,0.92942696,
,0.83991691,0.96312999,,,,0.92881847,,0.92942696,
,0.83991691,0.96312999,,,,0.271163,,0.92942696,
,0.83991691,0.96312999,,,,0.2291636,,0.82610928,
,0.83991691,0.92203549,,,,0.86766625,,0.92942696,
,0.83991691,0.92658109,,,,0.95424241,,0.22861645,
,0.83991691,0.96312999,,,,0.945268,,0.92942696,
,0.83991691,0.96312999,,,,0.75509441,,0.8692939,
,0.83991691,0.96312999,,,,0.73748742,,0.92942696,
,0.83991691,0.96312999,,,,0.99867996,,0.9461098,
,0.83991691,0.96312999,,,,0.76056143,,0.22861645,
,0.83991691,0.96312999,,,,0.81400247,,0.82610928,
,0.31040213,0.96312999,,,,0.69092771,,0.82610928,
,0.83991691,0.96312999,,,,0.87584083,,0.22861645,
,0.57549091,0.96312999,,,,0.16705285,,0.82610928,
,0.83991691,0.96312999,,,,0.20030327,,0.82610928,
,0.83991691,0.96312999,,,,0.44152628,,0.92942696,
,0.83991691,0.4139427,,,,0.71374648,,0.92942696,
,0.83991691,0.96312999,,,,0.90949628,,0.22861645,
,0.83991691,0.96312999,,,,0.55597686,,0.58898234,
,0.50016,0.96312999,,,,0.00012918,,0.82610928,
,0.99523395,0.96312999,,,,0.97167702,,0.22861645,
,0.83991691,0.79176708,,,,0.64741368,,0.82610928,
,0.81115307,0.96312999,,,,0.91472717,,0.92942696,
,0.83991691,0.96312999,,,,0.95359934,,0.92942696,
,0.83991691,0.79176708,,,,0.63109564,,0.22861645,
,0.83991691,0.79176708,,,,0.98172953,,0.82610928,
,0.83991691,0.79176708,,,,0.97679457,,0.82610928,
,0.80742586,0.96312999,,,,0.60055065,,0.82610928,
,0.83991691,0.96312999,,,,0.31127614,,0.31275515,
,0.83991691,0.96312999,,,,0.83043172,,0.92942696,
,0.83991691,0.96312999,,,,0.7456149,,0.82610928,
,0.50016,0.81433079,,,,0.00090131,,0.82610928,
,0.83991691,0.96312999,,,,0.88103311,,0.22861645,
,0.83991691,0.96312999,,,,0.00030469,,0.82610928,
,0.83991691,0.96312999,,,,0.00306885,,0.22861645,
,0.83991691,0.96312999,,,,0.95882669,,0.92942696,
,0.83991691,0.96312999,,,,0.69856419,,0.22861645,
,0.83991691,0.96312999,,,,0.94943512,,0.92942696,
,0.80022481,0.96312999,,,,0.61923442,,0.92942696,
,0.83991691,0.96312999,,,,0.82647529,,0.82610928,
,0.83991691,0.96312999,,,,0.35899012,,0.22861645,
,0.37043759,0.96312999,,,,0.99710263,,0.22861645,
,0.83991691,0.79139257,,,,0.99989927,,0.92942696,
,0.83991691,0.96105533,,,,0.92750025,,0.82610928,
,0.83991691,0.96312999,,,,0.22522374,,0.22861645,
,0.99031505,0.96312999,,,,0.96378413,,0.92942696,
,0.65724253,0.96312999,,,,0.00022341,,0.92942696,
,0.83991691,0.96312999,,,,0.99680615,,0.82610928,
,0.83991691,0.96312999,,,,0.88906639,,0.82573403,
,0.83991691,0.96312999,,,,0.99816092,,0.82610928,
,0.83991691,0.78303137,,,,0.89324839,,0.22861645,
,0.83991691,0.96312999,,,,0.00022341,,0.92942696,
,0.83991691,0.96312999,,,,0.6927697,,0.82610928,
,0.83991691,0.96312999,,,,0.31384593,,0.92942696,
,0.83991691,0.96312999,,,,0.91139596,,0.92942696,
,0.83991691,0.96312999,,,,0.96405367,,0.82610928,
,0.6679882,0.96312999,,,,0.75056165,,0.22861645,
,0.83991691,0.71260711,,,,0.84215892,,0.22861645,
,0.83991691,0.75430577,,,,0.97812536,,0.92942696,
,0.83991691,0.96312999,,,,0.98939408,,0.82610928,
,0.81419165,0.96312999,,,,0.47858561,,0.92942696,
,0.83991691,0.70830995,,,,0.00418715,,0.82610928,
,0.83991691,0.96312999,,,,0.97438729,,0.92942696,
,0.83991691,0.96312999,,,,0.63505617,,0.92942696,
,0.9468247,0.96312999,,,,0.91418821,,0.98884897,
,0.83991691,0.96312999,,,,0.92019284,,0.22861645,
,0.83991691,0.96312999,,,,0.65567065,,0.22861645,
,0.97879489,0.96312999,,,,0.18808831,,0.92942696,
,0.83991691,0.96312999,,,,0.33951641,,0.22861645,
,0.83991691,0.96312999,,,,0.84971404,,0.92942696,
,0.83991691,0.96312999,,,,0.99132459,,0.92942696,
,0.83991691,0.8000329,,,,0.95187583,,0.82610928,
,0.83991691,0.96312999,,,,0.91716905,,0.92942696,
,0.83991691,0.96312999,,,,0.89427009,,0.84053043,
,0.91732238,0.96312999,,,,0.98415345,,0.22861645,
,0.81094465,0.96312999,,,,0.94683678,,0.92942696,
,0.83991691,0.76522459,,,,0.64633779,,0.82610928,
,0.83991691,0.96312999,,,,0.99310267,,0.22861645,
,0.83991691,0.89361116,,,,0.5261212,,0.92942696,
,0.83991691,0.96312999,,,,0.99814688,,0.92942696,
,0.83991691,0.96312999,,,,0.99686739,,0.92942696,
,0.83991691,0.96312999,,,,0.50360244,,0.82610928,
,0.83991691,0.96312999,,,,0.97362141,,0.22861645,
,0.83991691,0.98559088,,,,0.86555666,,0.92942696,
,0.83991691,0.96312999,,,,0.93647504,,0.22861645,
,0.83991691,0.96312999,,,,0.99975852,,0.22861645,
,0.83991691,0.96312999,,,,0.94436078,,0.82610928,
,0.83991691,0.96312999,,,,0.93095677,,0.82610928,
,0.83991691,0.73682477,,,,0.65776948,,0.82610928,
,0.09999951,0.96312999,,,,0.6781821,,0.92942696,
,0.83991691,0.96312999,,,,0.75782098,,0.82610928,
,0.83991691,0.96312999,,,,0.9648012,,0.22861645,
,0.83991691,0.67198573,,,,0.26589902,,0.22861645,
,0.83991691,0.71260711,,,,2.64013e-5,,0.92942696,
,0.83991691,0.4906286,,,,0.46433069,,0.82610928,
,0.83991691,0.80722675,,,,0.03640552,,0.22861645,
,0.83991691,0.96312999,,,,0.5052848,,0.92942696,
,0.83991691,0.4906286,,,,0.41629781,,0.92942696,
,0.83991691,0.96312999,,,,0.53538823,,0.82610928,
,0.83991691,0.96312999,,,,0.88607386,,0.82610928,
